recording,monkey,session,day,lfp,raw_trials,valid_trials,go_sample_zero_based,old_converted_go_sample,start_sample,end_sample_exclusive,source_pair_index,source_sha256,status,fit_seconds,minimum_short,minimum_long,main_included,matched_included,fit_error,short_successful_fit_fraction,short_trials,matched_short_successful_fit_fraction,matched_short_trials,matched_long_successful_fit_fraction,matched_long_trials
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,2007-03-15,8,253,253,4500,4500,4000,4500,125,fcd9b911ac4a6f6295948044f508ba329dd628b06b1f393841c049a4fe9ba669,eligible,184.5970861770329,21,20,True,True,0.22001654486091407,0.9952380952380953,126.0,0.9916666666666667,120.0,0.995,120.0
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,2007-03-15,5,281,281,4500,4500,4000,4500,130,5c0e6e79f321ff4bb98b05acbb8a5df1d771ab2b4ef42d454e72b611798a6bea,eligible,125.39687238301849,20,22,True,True,0.22948552194237196,0.995,120.0,0.995,120.0,0.9883333333333333,120.0
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,2007-03-15,6,281,281,4500,4500,4000,4500,128,2fbc57fe84393a08ae515973c7ffc9c47588b8c015901595477ad4ea83e847e9,eligible,36.34610756800976,20,22,True,True,0.20573583812886553,1.0,120.0,1.0,120.0,1.0,120.0
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,2007-03-15,7,281,281,4500,4500,4000,4500,134,5a7afb0ce97c04dea6ec0fa4f001e547cf07fede2906ef76b0cd9bef83a9723a,eligible,113.9196545710438,20,22,True,True,0.19237669332790502,0.9966666666666667,120.0,0.9966666666666667,120.0,0.99,120.0
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,2007-03-15,6,142,142,4500,4500,4000,4500,136,669aab9daa0a4420e86fafc34c8c68353e4b3d4b5529bf86c57e6c55527361f6,fewer_than_15_short_trials_per_direction,0.02860647498164326,0,0,False,False,,,,,,,
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,2007-03-15,7,142,142,4500,4500,4000,4500,137,00d142784557ed19d5d947d3deba6bd9e7851911c8929f701cf9f4ee4b1e1006,fewer_than_15_short_trials_per_direction,0.012174268020316958,0,0,False,False,,,,,,,
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,2007-03-16,7,256,256,4500,4500,4000,4500,145,2b26d4ae1034a48344747efd9731b39ef5e74899781d511f7ca4da51790a902a,eligible,141.53560797899263,21,20,True,True,0.21470283478093122,1.0,126.0,0.9983333333333333,120.0,0.9866666666666667,120.0
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,2007-03-16,8,257,257,4500,4500,4000,4500,143,d7f7732a957aeb3241b4923c2a28c19ac11d11d82d2dda5883e91e6b237092b8,eligible,118.42389551998349,21,21,True,True,0.1994812034074787,0.9968253968253968,126.0,0.9968253968253968,126.0,0.9952380952380953,126.0
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,2007-03-16,7,273,273,4500,4500,4000,4500,151,0332a5815eb96d440f8b0af3365c010f989ec2821d393d9c26ce0250c3817c02,eligible,105.6089786660159,22,22,True,True,0.22260609550938143,0.996969696969697,132.0,0.996969696969697,132.0,0.9954545454545455,132.0
monkeyT_session-y070316006-8_lfp-8,T,y070316006-8,2007-03-16,8,270,270,4500,4500,4000,4500,148,c92933cda8fb8676e3bc061defd635381d445c9f772a7289790467a39d8259b8,eligible,118.69536367501132,21,21,True,True,0.22758924598754643,0.9936507936507937,126.0,0.9936507936507937,126.0,0.9968253968253968,126.0
monkeyT_session-y070316009-12_lfp-7,T,y070316009-12,2007-03-16,7,404,404,4500,4500,4000,4500,156,44496fb78e75ccd2c39d68a2c83ce090386f26f1ff06cee63278859768038cd4,eligible,138.0348861149978,33,31,True,True,0.21103756260090967,0.9949494949494949,198.0,0.9946236559139785,186.0,0.9881720430107527,186.0
monkeyT_session-y070316009-12_lfp-8,T,y070316009-12,2007-03-16,8,404,404,4500,4500,4000,4500,153,ac7bce7e0b0989b45e6f0587e3cfae92a8d5b0b6e2904b4a9d523621f6750040,eligible,159.53784518002067,33,31,True,True,0.23808050986355023,0.9949494949494949,198.0,0.9978494623655914,186.0,0.9946236559139785,186.0
monkeyT_session-y070412002-3_lfp-7,T,y070412002-3,2007-04-12,7,88,88,4500,4500,4000,4500,159,a5b2b4764b4d7e99b9f26f0076b4666d063ced79d5d94407840076885a35cf85,fewer_than_15_short_trials_per_direction,0.012053826998453587,0,0,False,False,,,,,,,
monkeyT_session-y070412004-6_lfp-5,T,y070412004-6,2007-04-12,5,130,130,4500,4500,4000,4500,162,0af4e9a5252286cf646868f3e82c4e076263106b2c552f5d41606599111ef812,fewer_than_15_short_trials_per_direction,0.012205414997879416,0,0,False,False,,,,,,,
monkeyT_session-y070412004-6_lfp-6,T,y070412004-6,2007-04-12,6,130,130,4500,4500,4000,4500,160,fcf6d2a2d833cd850d90338ecf42ef1db1a2b990762d741dfe24eb01c9470020,fewer_than_15_short_trials_per_direction,0.011985389981418848,0,0,False,False,,,,,,,
monkeyT_session-y070412004-6_lfp-7,T,y070412004-6,2007-04-12,7,130,130,4500,4500,4000,4500,164,cea0a58489762ff8adec205cacf1e0deed3de450bb6db783e27bdf56d3b4c8b7,fewer_than_15_short_trials_per_direction,0.01195159403141588,0,0,False,False,,,,,,,
monkeyT_session-y070412007-9_lfp-5,T,y070412007-9,2007-04-12,5,124,124,4500,4500,4000,4500,168,f55f61eb77db5c6afe9f7c79aa99ec98d86e8d51ebb35556bf7e24390133a9c2,fewer_than_15_short_trials_per_direction,0.012711466988548636,0,0,False,False,,,,,,,
monkeyT_session-y070412007-9_lfp-6,T,y070412007-9,2007-04-12,6,124,124,4500,4500,4000,4500,166,27c8c9aca01381e37c90bdb9752fcea612ff3a339ac2c8ecb72901731f570a81,fewer_than_15_short_trials_per_direction,0.0127589080366306,0,0,False,False,,,,,,,
monkeyT_session-y070412010-15_lfp-5,T,y070412010-15,2007-04-12,5,270,270,4500,4500,4000,4500,175,3ee81280cb1f0b8bbd22d81df6bd813e7af83751189d5eea94cb5dc22691922e,eligible,142.94255834503565,22,22,True,True,0.2052322735873512,0.9984848484848485,132.0,0.9984848484848485,132.0,0.990909090909091,132.0
monkeyT_session-y070412010-15_lfp-6,T,y070412010-15,2007-04-12,6,270,270,4500,4500,4000,4500,173,453d7e73617b80e644f51503e47b72e4b3a359bb86d45c6a10fd47e0dfdccd3f,eligible,71.44432981603313,22,22,True,True,0.19954690684394827,0.9848484848484849,132.0,0.9848484848484849,132.0,0.9954545454545455,132.0
monkeyT_session-y070412010-15_lfp-7,T,y070412010-15,2007-04-12,7,270,270,4500,4500,4000,4500,178,f103be0f16825c1a5fb5e46075219ce5421810813ca8bdb7be4b9f385c8a3bf9,eligible,105.30789206095506,22,22,True,True,0.2122766780497447,1.0,132.0,1.0,132.0,0.9848484848484849,132.0
monkeyT_session-y070412010-15_lfp-8,T,y070412010-15,2007-04-12,8,268,268,4500,4500,4000,4500,177,1dee48b41089cdf253fbe161af1797fb2b02161ad29ca1dcebdbdee219b32d2b,eligible,86.7725489110453,21,22,True,True,0.21941830048458097,0.9936507936507937,126.0,0.9936507936507937,126.0,0.9888888888888889,126.0
monkeyT_session-y070412017-19_lfp-5,T,y070412017-19,2007-04-12,5,90,90,4500,4500,4000,4500,183,a350c5a213f918b08ebf40dc35e39cea98fca932c6f7c0d9e5ae7cbc8c5f80b7,fewer_than_15_short_trials_per_direction,0.02089653699658811,0,0,False,False,,,,,,,
monkeyT_session-y070412017-19_lfp-6,T,y070412017-19,2007-04-12,6,90,90,4500,4500,4000,4500,180,f9ceeaed9c0b85ff9a329f93401a45b48500e11c12507bce7950c5995a78bda0,fewer_than_15_short_trials_per_direction,0.01003397797467187,0,0,False,False,,,,,,,
monkeyT_session-y070412017-19_lfp-7,T,y070412017-19,2007-04-12,7,90,90,4500,4500,4000,4500,186,f97bd92d571d1f07d4519240fa0f057bc73a1f01850b1b7b9c7296f6d760a6fa,fewer_than_15_short_trials_per_direction,0.012012982973828912,0,0,False,False,,,,,,,
monkeyT_session-y070412017-19_lfp-8,T,y070412017-19,2007-04-12,8,90,90,4500,4500,4000,4500,184,ab936eb1a97d6b44fabe95532c0c8e9e8ccca8ef67c507fa50f8e00de340aacd,fewer_than_15_short_trials_per_direction,0.009990199992898852,0,0,False,False,,,,,,,
monkeyT_session-y070413002-8_lfp-6,T,y070413002-8,2007-04-13,6,301,301,4500,4500,4000,4500,188,581f7ed4d87dde015a4d58b84aae1de547cc617ffbfe6f1e212d5d37cd18af2b,eligible,179.1061555769993,24,22,True,True,0.18989374779525728,0.9958333333333333,144.0,0.9954545454545455,132.0,0.9924242424242424,132.0
monkeyT_session-y070413009-13_lfp-5,T,y070413009-13,2007-04-13,5,254,254,4500,4500,4000,4500,195,833b04511e04d223773b1684c618aa8c46b5c46f76f48826b1b818a71b460b43,eligible,27.502638353034854,21,21,True,True,0.14445270671215446,1.0,126.0,1.0,126.0,1.0,126.0
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,2007-04-13,6,254,254,4500,4500,4000,4500,193,d9f68348289ea3f1e095e841e00660fc17d5713422180684ce0d7ff98290fdf2,eligible,122.12090066599194,21,21,True,True,0.19151518535244014,0.9984126984126984,126.0,0.9984126984126984,126.0,0.9904761904761905,126.0
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,2007-04-13,7,254,254,4500,4500,4000,4500,199,d5c8301841bd8c265653753a81838478fe56ec5c4d813290b853080912fa8af1,eligible,49.424882677034475,21,21,True,True,0.13653218815984383,0.9984126984126984,126.0,0.9984126984126984,126.0,0.9920634920634921,126.0
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,2007-04-13,8,254,254,4500,4500,4000,4500,197,640de55db3f93b78062b38a9181e3116ae4d3c26ecb4c5e04dd6cd62e175f051,eligible,57.170347491977736,21,21,True,True,0.12584778401391045,1.0,126.0,1.0,126.0,1.0,126.0
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,2007-04-16,5,255,255,4500,4500,4000,4500,201,0b740794bf43473b3f782dcf006acfd6dce1d7eea65e1dc84c68a06cc66acb66,eligible,18.866849120007828,21,21,True,True,0.1935774324554155,0.9920634920634921,126.0,0.9920634920634921,126.0,1.0,126.0
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,2007-04-16,6,255,255,4500,4500,4000,4500,200,ab486baaf1525b25ab59ef8a261853f511f585770697a9ad7cf29b19181387bc,eligible,86.32793104398297,21,21,True,True,0.2010456366628534,0.9936507936507937,126.0,0.9936507936507937,126.0,0.9936507936507937,126.0
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,2007-04-16,5,253,253,4500,4500,4000,4500,207,b54b4d16237b31d4c1a2dcf42708d61b9b3199659335c878e57d9e12fa7e7440,eligible,27.66715531097725,21,21,True,True,0.20740472288852121,1.0,126.0,1.0,126.0,1.0,126.0
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,2007-04-16,6,253,253,4500,4500,4000,4500,205,5f97d988e5c345325b6c19d11ff2deb1e7788f50e2bb68d7a1fb7ac2c2c793ff,eligible,25.853278841997962,21,21,True,True,0.21067525589185665,0.9920634920634921,126.0,0.9920634920634921,126.0,1.0,126.0
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,2007-04-19,5,252,252,4500,4500,4000,4500,211,bfa8a72fc45e9c8dc52286e0d1ec551e597961648f5d957382ccc7846fb052a9,eligible,42.4779923009919,21,21,True,True,0.16674044488588718,1.0,126.0,1.0,126.0,0.9984126984126984,126.0
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,2007-04-19,7,252,252,4500,4500,4000,4500,210,efe0ffc4d087e25c4f63d1574d5abe6f6ee1bc7c3b3c1de458edb38a99bab1b3,eligible,107.68524212401826,21,21,True,True,0.18695332390924604,0.9920634920634921,126.0,0.9920634920634921,126.0,0.9904761904761905,126.0
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,2007-04-19,5,125,125,4500,4500,4000,4500,218,13583ec6e277ebce6ca2b444b4f7ebd9eb58b4113cca349175da0b2029a94ec6,fewer_than_15_short_trials_per_direction,0.014578088012058288,0,0,False,False,,,,,,,
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,2007-04-19,7,125,125,4500,4500,4000,4500,216,f7c703cab9d63e12946827741e4555d9718ea4d68cd63393781948c3ff3c81b9,fewer_than_15_short_trials_per_direction,0.013417120033409446,0,0,False,False,,,,,,,
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,2007-04-20,5,259,259,4500,4500,4000,4500,223,94f756ef5a1b95cc2656ae8b2fa064a73e492dd44b0acd25ffd983e629bc14b9,eligible,122.48889672302175,21,21,True,True,0.19831766221870728,0.9936507936507937,126.0,0.9936507936507937,126.0,0.9968253968253968,126.0
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,2007-04-20,8,259,259,4500,4500,4000,4500,221,3b07494f7f01de09d6d1d4b48fdceb07815b6634c3cda0a75d8a4660ffe0e99a,eligible,111.09884018899174,21,21,True,True,0.1632525602224274,0.9984126984126984,126.0,0.9984126984126984,126.0,0.9936507936507937,126.0
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,2007-04-20,5,259,259,4500,4500,4000,4500,229,515b0e2c161f45c9f7a8287091f5b4bfe52fd8413b5c9cc0e035dc0978bc2aea,eligible,116.8448467340204,21,21,True,True,0.19024334391375344,1.0,126.0,1.0,126.0,0.9984126984126984,126.0
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,2007-04-20,7,259,259,4500,4500,4000,4500,226,7aa8bc4f90434776fbe20046417f9c66095065871fbc4779fe93acf05857bbee,eligible,93.33180167002138,21,21,True,True,0.1421081242445286,0.9952380952380953,126.0,0.9952380952380953,126.0,0.9984126984126984,126.0
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,2007-04-23,5,256,256,4500,4500,4000,4500,234,27771d880e03c03252d1acc19b315dd6154e717e4ac12b27e83ba87e806cf7a0,eligible,78.56679727899609,21,21,True,True,0.16843436062702327,0.9984126984126984,126.0,0.9984126984126984,126.0,0.9968253968253968,126.0
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,2007-04-23,6,256,256,4500,4500,4000,4500,231,e4ed3a5e55117ae6191d1a62c348674e0b223fdcbc8d543f1d8bc11a0ada4eeb,eligible,82.95247049897444,21,21,True,True,0.17236956407888554,1.0,126.0,1.0,126.0,0.9968253968253968,126.0
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,2007-04-23,5,257,257,4500,4500,4000,4500,238,014ad1f91166dafcd52309071a4efb993f560cef5745552215f2c77bdd720357,eligible,68.80742305301828,21,20,True,True,0.17986446242742005,1.0,126.0,1.0,120.0,0.9983333333333333,120.0
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,2007-04-23,7,255,255,4500,4500,4000,4500,236,4eacc1d4b3df60de05dee31de89159b164e6d999a4baa091215d6679e09ad2de,eligible,92.55003022000892,21,20,True,True,0.15613762886200083,1.0,126.0,1.0,120.0,1.0,120.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,2007-04-24,5,262,262,4500,4500,4000,4500,243,343bf02faed4c3a3065bd04ebcc3ab5ac9d9ab1b2341b4537790c993038a0cd7,eligible,173.84091884299414,22,21,True,True,0.19848771633563772,0.996969696969697,132.0,0.9968253968253968,126.0,0.9857142857142858,126.0
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,2007-04-24,6,262,262,4500,4500,4000,4500,242,9db57db231b2425aad5fdab16260bda8b2d915b825a01e2dc5cf760c836f2255,eligible,72.247770802991,22,21,True,True,0.17241907927548344,1.0,132.0,1.0,126.0,0.9904761904761905,126.0
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,2007-04-24,7,262,262,4500,4500,4000,4500,246,9f21e6171e10c07b6c900f0e48d7b747c40a06cd84129a9f947ae80e6362c019,eligible,98.2146902050008,22,21,True,True,0.18480958613836188,0.9954545454545455,132.0,0.9968253968253968,126.0,0.9936507936507937,126.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,2007-04-24,8,262,262,4500,4500,4000,4500,245,e5d3d3e0c7c5395aff6eba6a061e4d71c865b76d071b38b52e7ebc27e587807a,eligible,48.17212039500009,22,21,True,True,0.20216444505184666,1.0,132.0,1.0,126.0,0.9968253968253968,126.0
monkeyT_session-y070424007-15_lfp-5,T,y070424007-15,2007-04-24,5,358,358,4500,4500,4000,4500,249,f900d42b01f970c366066c9508930975fed28f3997969229ae4996b49ff8b05e,eligible,93.9494499360444,28,30,True,True,0.14842403616245037,1.0,168.0,1.0,168.0,0.9964285714285714,168.0
monkeyT_session-y070424007-15_lfp-8,T,y070424007-15,2007-04-24,8,324,324,4500,4500,4000,4500,247,2743b8c88a1f47c0029d167a45fed8d3e593e8340622e5f6572a3b60e95c1291,eligible,90.16891539195785,24,26,True,True,0.20003642029503993,1.0,144.0,1.0,144.0,0.9916666666666667,144.0
monkeyT_session-y070425001-6_lfp-6,T,y070425001-6,2007-04-25,6,318,318,4500,4500,4000,4500,251,87ff627b38ec0234451113ff662403fb00a1c76fd5a9a37529f4727bc7023341,eligible,64.840882176999,26,26,True,True,0.207145018436416,0.9948717948717949,156.0,0.9948717948717949,156.0,1.0,156.0
monkeyT_session-y070425001-6_lfp-8,T,y070425001-6,2007-04-25,8,315,315,4500,4500,4000,4500,255,2fc49ea21eb942f6110019771ef09503f6cd824c653cada92e0c8c2233624f88,eligible,217.34103852999397,26,25,True,True,0.21493138183007943,0.9910256410256411,156.0,0.992,150.0,0.9933333333333333,150.0
monkeyT_session-y070425007-12_lfp-5,T,y070425007-12,2007-04-25,5,300,300,4500,4500,4000,4500,261,7aa8193d7d26944186e32cbc0e4451ca01cee4eb8b0f10f28c6d2a2c7f06adff,eligible,111.31727089500055,24,22,True,True,0.21020851760603218,0.9861111111111112,144.0,0.9848484848484849,132.0,0.9893939393939394,132.0
monkeyT_session-y070425007-12_lfp-6,T,y070425007-12,2007-04-25,6,294,294,4500,4500,4000,4500,259,257c958d61023bed0590874897a8433bbd977a8fe01bf60c18a713fa9055f09f,eligible,218.25124047300778,24,21,True,True,0.2314480700682885,0.9888888888888889,144.0,0.9920634920634921,126.0,0.9968253968253968,126.0
monkeyT_session-y070425007-12_lfp-7,T,y070425007-12,2007-04-25,7,300,300,4500,4500,4000,4500,264,de8bfaa2c76107be0bbe9925c4f3d49103de2a2b762512e8029ff29f1c655dc5,eligible,56.51711041200906,24,22,True,True,0.22111228718654624,1.0,144.0,1.0,132.0,0.9954545454545455,132.0
monkeyT_session-y070425007-12_lfp-8,T,y070425007-12,2007-04-25,8,300,300,4500,4500,4000,4500,262,dc59999fab5080fe91aa256651319704d7ac2664965a60adbe2fe00146d3ccaf,eligible,36.23088413703954,24,22,True,True,0.20809071444379665,1.0,144.0,1.0,132.0,0.996969696969697,132.0
monkeyT_session-y070426001-5_lfp-5,T,y070426001-5,2007-04-26,5,257,257,4500,4500,4000,4500,265,11fc96ee8b0bc71a66eef6d83f6f9baf99cc40a8b0372e28f9655f69fa864364,eligible,83.41573976300424,21,21,True,True,0.1676214724650416,0.9968253968253968,126.0,0.9968253968253968,126.0,0.9984126984126984,126.0
monkeyT_session-y070426006-13_lfp-7,T,y070426006-13,2007-04-26,7,277,277,4500,4500,4000,4500,272,9c85ae698bc8291f2ff0f7879d356b7bade485b1bd5674d0555479f82e372b2b,eligible,156.50741513300454,22,22,True,True,0.1985920800696747,0.990909090909091,132.0,0.990909090909091,132.0,0.9893939393939394,132.0
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,2007-04-26,8,277,277,4500,4500,4000,4500,278,eea13018f425e8b77ef393789b3dffa741e90bf49a12dfaef0b3651fd6c42e69,eligible,115.76655737200053,22,22,True,True,0.1929024491175894,0.996969696969697,132.0,0.996969696969697,132.0,0.9954545454545455,132.0
monkeyT_session-y070502002-7_lfp-6,T,y070502002-7,2007-05-02,6,284,284,4500,4500,4000,4500,283,a974e833288bf116829b2ddb178417c5935a976a02e7d14584375f64648aca6d,eligible,103.16729080700316,22,23,True,True,0.20010861944254377,0.9924242424242424,132.0,0.9924242424242424,132.0,0.9833333333333333,132.0
monkeyT_session-y070502002-7_lfp-7,T,y070502002-7,2007-05-02,7,284,284,4500,4500,4000,4500,284,01a394ef76d99c7bcd5cd1cc462faa1de28fc4643de5fce5be08d272bd445d0c,eligible,76.8551845800248,22,23,True,True,0.17828244299971657,0.9954545454545455,132.0,0.9954545454545455,132.0,0.9954545454545455,132.0
monkeyT_session-y070502008-15_lfp-5,T,y070502008-15,2007-05-02,5,266,266,4500,4500,4000,4500,291,074cad33dc3ee69678c93582385ff8e44d59545ef8db6e686ea191b67f62d9e3,eligible,87.8941032270086,22,22,True,True,0.11734890398896768,1.0,132.0,1.0,132.0,0.9893939393939394,132.0
monkeyT_session-y070502008-15_lfp-6,T,y070502008-15,2007-05-02,6,266,266,4500,4500,4000,4500,289,7ee5500f5862c3805976aa1e0da7e86fbcafdc7001e8006e60a51fe0fdddd3d0,eligible,81.49136713001644,22,22,True,True,0.14015457063491157,1.0,132.0,1.0,132.0,0.996969696969697,132.0
monkeyT_session-y070502008-15_lfp-7,T,y070502008-15,2007-05-02,7,266,266,4500,4500,4000,4500,295,e183bd9a914b031e1e21f9b7111d3f41d4bc463996a1682e99853cc4e5a7b1f3,eligible,107.56997674301965,22,22,True,True,0.17188092439013597,1.0,132.0,1.0,132.0,0.9984848484848485,132.0
monkeyT_session-y070502008-15_lfp-8,T,y070502008-15,2007-05-02,8,266,266,4500,4500,4000,4500,294,ac6d199ab4b6f25cdc1eb0acf2bc683ca9f95a61c25960a55341a265c490e6aa,eligible,36.92951605998678,22,22,True,True,0.12943421044307313,1.0,132.0,1.0,132.0,1.0,132.0
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,2007-05-03,5,307,307,4500,4500,4000,4500,299,de33e71711e884e085bea753ccee013e795637823da138fc1354b26d4176fc03,eligible,56.188052073004656,25,25,True,True,0.13988681825034457,0.9933333333333333,150.0,0.9933333333333333,150.0,0.996,150.0
monkeyT_session-y070503001-7_lfp-6,T,y070503001-7,2007-05-03,6,307,307,4500,4500,4000,4500,297,ca25b1940d0ae78807c15ce6d5ed0ca7c4dd0479c6d1e38f211e37c21928733a,eligible,62.55878485302674,25,25,True,True,0.1775498969377145,1.0,150.0,1.0,150.0,0.9933333333333333,150.0
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,2007-05-03,5,261,261,4500,4500,4000,4500,311,6e68dadcc9ea3d1c3c48d421dae3ede4c046ba81357765e5ffc92e2437520f9d,eligible,57.135070721036755,21,20,True,True,0.13566810256297882,1.0,126.0,1.0,120.0,1.0,120.0
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,2007-05-03,6,261,261,4500,4500,4000,4500,304,4bfbedbdc2e4bee60c519c75a0ed3ed0581f014c3cada4c3e536bdc980640624,eligible,73.15032097900985,21,20,True,True,0.1811570624949272,1.0,126.0,1.0,120.0,0.9933333333333333,120.0
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,2007-05-03,8,260,260,4500,4500,4000,4500,306,7027a7b1341c469c5bf8c363c7f280eec126cefcdb657a8d3cba58dca6bc3d17,eligible,58.188173785049,21,20,True,True,0.1704189959629713,0.9920634920634921,126.0,0.9916666666666667,120.0,0.995,120.0
