row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,window_index,trial_index,stage,stage_name,start_sample,end_sample_exclusive,event_sample,preprocessing_error,cloud_sha256
90,78,572,3,1,short,542,90,2,pre_SC,3463,3763,3763,,9ab3c4effcbea9255bf0458214061b92e2d0a0a98a522a711ab41e90269005cf
90,78,572,3,1,short,543,90,3,post_SC,3763,4063,3763,,4be9bf05cd94c7e1364beb517fbc8a490df571fe72a8a633ff91eda1df3b2dcb
90,78,572,3,1,short,544,90,4,pre_GO,4200,4500,4500,,6bd0cc453eae142db332d9b0ada3fad269078d18d8473a02840d94a39d603eb9
90,78,572,3,1,short,545,90,5,post_GO,4500,4800,4500,,2f15dccfa84e55e01793e7b9afcea79ee5e023e3f4641eb8253e978d1d6e231c
91,100,477,3,0,short,546,91,0,pre_TC,2584,2884,2884,,f26714e084831d5dcbc1ca7524574e4e1c88c1c8870c6463c843bb3158ad94ec
91,100,477,3,0,short,547,91,1,post_TC,2884,3184,2884,,3112ca52da89eee46626210859f9b60505eae98b748b73ef4be038662eb05c98
91,100,477,3,0,short,548,91,2,pre_SC,3462,3762,3762,,6fa9a5f411b94ebf4edc64a66838ea85c7556a282138c24ac10925b23a6a9e51
91,100,477,3,0,short,549,91,3,post_SC,3762,4062,3762,,af23b7bdb47fff063a6d98bd395dd63d023d72ae8301b29677f6eeed8d20b589
91,100,477,3,0,short,550,91,4,pre_GO,4200,4500,4500,,dc9a8ddc3b902eec97124986268fda4d2ddbc104a781eeae72318b7a4f3f7386
91,100,477,3,0,short,551,91,5,post_GO,4500,4800,4500,,b2a0cf18416757e548513eef9cd05317e084206cabb6a931317f8272342bd43e
92,95,323,3,1,short,552,92,0,pre_TC,2584,2884,2884,,150f0d8969abe84288a587113314af4d75ea5e6af6e03d7100e4cec73a495bb7
92,95,323,3,1,short,553,92,1,post_TC,2884,3184,2884,,8813c1126478272146a304a513eea9b29c161987483c46ff8f7a18b91d8a6cf0
92,95,323,3,1,short,554,92,2,pre_SC,3463,3763,3763,,83e10821cf41fe9d1d282eb46b9ef7af36a3eb3cb8011032059d0366d7dccc01
92,95,323,3,1,short,555,92,3,post_SC,3763,4063,3763,,75cf0cf58a15a1bdfaa126a851c0d8da82eaeaa6666e16da438b756f3807d3c3
92,95,323,3,1,short,556,92,4,pre_GO,4200,4500,4500,,ae9c9ff4543ed455b464119572e85932607cf3fbdd1001800b8d54806a2db84a
92,95,323,3,1,short,557,92,5,post_GO,4500,4800,4500,,f8059b4a28e3e6e92950bf6397112660832874bb70a58385809b9a06426b60ba
93,92,196,3,2,short,558,93,0,pre_TC,2580,2880,2880,,c1e09116cdfbfcb0f668b01770144689d26ab62d6d759bb596c6a498ec8aae4f
93,92,196,3,2,short,559,93,1,post_TC,2880,3180,2880,,30e5c3acf12d6c9314bdb3105cdf23b1157fe7a378ffb2d7491499f01524c2ce
93,92,196,3,2,short,560,93,2,pre_SC,3463,3763,3763,,4d18584f8943e2715b8f95bf8196b5a61deaaea047e2fe0bedffb69713987bff
93,92,196,3,2,short,561,93,3,post_SC,3763,4063,3763,,1d07528a711fdfdbef8cbdfd0f0b3c4363837da41e0e03dd1c7cbae77cc5bfd2
93,92,196,3,2,short,562,93,4,pre_GO,4200,4500,4500,,5e4f3b47da32cd47d2901e517e72f32665ce3f907c0806e422ebed300f1c9483
93,92,196,3,2,short,563,93,5,post_GO,4500,4800,4500,,dc85797282b1545c6816477c505f6b8a11017c03f5ea21da9033c6bfd270591e
94,90,494,3,3,short,564,94,0,pre_TC,2584,2884,2884,,d070ab346e0d643d9cf8d78cddaee93a6ed889aab30fc0c42810bc5310bebf60
94,90,494,3,3,short,565,94,1,post_TC,2884,3184,2884,,ddda48f71dc134a50be5222c457c356e5073276be31d5cf28cdf5244e077e475
94,90,494,3,3,short,566,94,2,pre_SC,3463,3763,3763,,960a70d940f3629ba9b29a05eb1de0868db36072139bbcaadf1d7d640d485d13
94,90,494,3,3,short,567,94,3,post_SC,3763,4063,3763,,3c4dfc56d1ca9e385bc193329337246703e0eaaaff974f7891419637cb7c4819
94,90,494,3,3,short,568,94,4,pre_GO,4200,4500,4500,,9ae8ba584dc6d0449617db0a63086bb74be19f27c7ce3e789d95753b4642d081
94,90,494,3,3,short,569,94,5,post_GO,4500,4800,4500,,e4787c29f7297a8c4caadcbfdb8decaefca09d76cf9da660031123f9d9191e49
95,75,51,3,4,short,570,95,0,pre_TC,2584,2884,2884,,c19dcec5bf1af1d3cd3b9e2b83294f8cc8731eb4fb275cc0747a94730f412ca1
95,75,51,3,4,short,571,95,1,post_TC,2884,3184,2884,,13c6301b26e8b7d32315c9ea3aa602cc274bd162c70cb834bd362561592b2c14
95,75,51,3,4,short,572,95,2,pre_SC,3463,3763,3763,,0eec53e69d97e154b59a1d21d25eae739e5aa7963486ff74ff87f3fab3549dab
95,75,51,3,4,short,573,95,3,post_SC,3763,4063,3763,,a188ccee262a7a923a9b8d6df102d8a8b365699562140cabb528cc36ff5cb03d
95,75,51,3,4,short,574,95,4,pre_GO,4200,4500,4500,,feec8b4b5ce47ccfc55138b28fecbad06c10eda4e53b465ff5dfcfa24b86f0d9
95,75,51,3,4,short,575,95,5,post_GO,4500,4800,4500,,77b95a54ed21ae8717ffe8b6de167dab3e7e539223482bce5958047ef7fad7ef
96,81,432,3,1,short,576,96,0,pre_TC,2584,2884,2884,,9a4bc185ac14cf475f0a0270e74565ba03596a6360c355fe2953a152894c7ac4
96,81,432,3,1,short,577,96,1,post_TC,2884,3184,2884,,4a285fe48eefc7e2a96d5df1f1042e2cc933427ca8eb022b70e0e07e3c2bb206
96,81,432,3,1,short,578,96,2,pre_SC,3463,3763,3763,,d6c792614216c306339c45bbf237a8bd144bc19874941da5487c54cfdf9716dd
96,81,432,3,1,short,579,96,3,post_SC,3763,4063,3763,,b4074b9ce86912712c456be989a984f6cfc9b9eec39d13b0b1fa5847f98fc197
96,81,432,3,1,short,580,96,4,pre_GO,4200,4500,4500,,7b119f670e33d5baa09bcd9bacdfc9c82df93eca01e2f8e85b54dad691ac070b
96,81,432,3,1,short,581,96,5,post_GO,4500,4800,4500,,2c7644336a8d6c7253c8ce762a762470ecded59b54e808ab4187f7f5ad6ac2f0
97,70,144,3,2,short,582,97,0,pre_TC,2584,2884,2884,,efe13b184c9391f0cdd07233f8fe380605b743267011aa3814d994b695df8c65
97,70,144,3,2,short,583,97,1,post_TC,2884,3184,2884,,58359ca32667d0a68a719621f925040271d454733fc6a13b0bd5ce5ec1ccc412
97,70,144,3,2,short,584,97,2,pre_SC,3462,3762,3762,,0ef68335df5612258488a679b9a49d133dc0b35a74457dc077be0a73728c5eb5
97,70,144,3,2,short,585,97,3,post_SC,3762,4062,3762,,7f9169c38d3740ff72b8786fae17777a67d8089613e72cb8aceae0fbedaacc10
97,70,144,3,2,short,586,97,4,pre_GO,4200,4500,4500,,0452502c5ebc38e9e31d41a03f09782cdb628efaaac61f9427d855853075f3dc
97,70,144,3,2,short,587,97,5,post_GO,4500,4800,4500,,143920e6f1eba26d1a20d0dc54aebf37db8975e3c8855ef0cd0b7492634dff78
98,73,216,3,1,short,588,98,0,pre_TC,2574,2874,2874,,c5ba910196c9868a5ad189a5d3b398a61ec185e114f5ff5c32677d02e6571de3
98,73,216,3,1,short,589,98,1,post_TC,2874,3174,2874,,7bb81f978c465c3e449b0046dd9083dfaf2eca899fabc11d05354bd6f6863ad9
98,73,216,3,1,short,590,98,2,pre_SC,3462,3762,3762,,ec4227fd976cd25e1e628a2391a0c720fc207032059213ac83fe620c6038baac
98,73,216,3,1,short,591,98,3,post_SC,3762,4062,3762,,49e48a7460593ff59c641e3c3a3074c51b1b4ffbcb707b7642ec0c201ae95ced
98,73,216,3,1,short,592,98,4,pre_GO,4200,4500,4500,,ae86d9309fe27667a9fab345c7a9c6b090d0be2881fd542a4724e7b7e991cbb1
98,73,216,3,1,short,593,98,5,post_GO,4500,4800,4500,,5517b77aff33b659a6d85636e9e6eb3eb6fda3f84d7f503d5c48c9d9ace999c0
99,114,312,4,2,short,594,99,0,pre_TC,2584,2884,2884,,e4e3aaf5fb7500faa829374d70ccda4884228143cfd7a38352f6ae1421a5422e
99,114,312,4,2,short,595,99,1,post_TC,2884,3184,2884,,344d8c7c8ac0390d3733be98ea6261d3dc5a46924cc375a5ed1ae157595a5ef4
99,114,312,4,2,short,596,99,2,pre_SC,3463,3763,3763,,33ab536ba2337c123896aa366c86e2b2c6880886e6b0ba60474bf18b764a2275
99,114,312,4,2,short,597,99,3,post_SC,3763,4063,3763,,0a02b4e1898e52c4caae8e571ca6cd7b94c506d431e93fb0649fde0e1b769538
99,114,312,4,2,short,598,99,4,pre_GO,4200,4500,4500,,0f3641f44424f7311d17bf57c3ffb90b327422af287a38ad2b7be33521047d58
99,114,312,4,2,short,599,99,5,post_GO,4500,4800,4500,,a867051446321cd44a220f734841d63992157ead768fe3f0fc438b9212cbcdf1
100,101,400,4,2,short,600,100,0,pre_TC,2580,2880,2880,,a97e0e995bf3dcd9ebafa726a413a56b0cdca920e73d3375d8f730ae3cfe9a2d
100,101,400,4,2,short,601,100,1,post_TC,2880,3180,2880,,f440d9a626412f66945d33a1d5e9acda25d3ffc95b4e3b73268beece99be2980
100,101,400,4,2,short,602,100,2,pre_SC,3463,3763,3763,,4fa6e03ea97fd75f12bfce9eb9e77b7d128b69e9fe0a7e2c54041216430e6443
100,101,400,4,2,short,603,100,3,post_SC,3763,4063,3763,,48d536d7a5bc9d58c735cff0c0980354748b442650c0613a1de84652597a1561
100,101,400,4,2,short,604,100,4,pre_GO,4200,4500,4500,,790e632a829493ce88be38d8c764bed79005b0a20daf3789c11ddbc9520f8852
100,101,400,4,2,short,605,100,5,post_GO,4500,4800,4500,,33c080b1550f7b249da0e6dc8df9e757d87081ee83c13ea23be4aa0d6355bb7a
101,106,333,4,2,short,606,101,0,pre_TC,2584,2884,2884,,d9bc331c8b4650d59911454c0383a50f410e5ec98ac600dec401ea3d6bdd4fba
101,106,333,4,2,short,607,101,1,post_TC,2884,3184,2884,,90836df1624b9351b73229f65dafdf67ecfda8bcd3fa1aa56f38b9545cf4658e
101,106,333,4,2,short,608,101,2,pre_SC,3463,3763,3763,,e37f592c3acfe43820c66f1c1ef66e2a017c047bb61a57eecbcb0bcdd3ca640c
101,106,333,4,2,short,609,101,3,post_SC,3763,4063,3763,,37b6b49d26aa91af036a7aaac8acadfe6f312ae6fa4c139c038884e689e76e11
101,106,333,4,2,short,610,101,4,pre_GO,4200,4500,4500,,fe4e168a3a212865a3867aec3346818cc91a133773ad1f6cf3d09589e8abcecd
101,106,333,4,2,short,611,101,5,post_GO,4500,4800,4500,,6ae87f94305685e5040ef40352b055efe388abea427a22b079d5931547463aee
102,109,459,4,4,short,612,102,0,pre_TC,2584,2884,2884,,e236b8c41fd1adcf98c9fe883d894dca1e0cc00d9adcabd9a7adf2fa46eab59a
102,109,459,4,4,short,613,102,1,post_TC,2884,3184,2884,,b89478b67cc51f8962eca76be2da82a6ebc33c1df107e66f7062d71e66acd983
102,109,459,4,4,short,614,102,2,pre_SC,3463,3763,3763,,7766ab79f966225ecf6038066e3bf18a6c4325c3100dc0d1c43b63c4fded2bb9
102,109,459,4,4,short,615,102,3,post_SC,3763,4063,3763,,e2c7f54dface9a430acc33694e047a9717f4e239d2b326650623e80ddff245dd
102,109,459,4,4,short,616,102,4,pre_GO,4200,4500,4500,,e0c8685282ec0ab8504b1be74b5a33bf499c1299c12a1b5564cc539e8d90165f
102,109,459,4,4,short,617,102,5,post_GO,4500,4800,4500,,aab57a98eb0839047c5a6a8b325453b923e8c75ecbaee8798b27743b3ccd8d1a
103,121,606,4,1,short,618,103,0,pre_TC,2583,2883,2883,,c12880dc5b575c836fa6aa529279d70288f8fcff1ae7e4d2cadfa8063910282c
103,121,606,4,1,short,619,103,1,post_TC,2883,3183,2883,,2e1beb03efe77b99db4bc988bb7c56342bc25041e7eefa9228292f7abe3f8dbd
103,121,606,4,1,short,620,103,2,pre_SC,3462,3762,3762,,fab27d6c63bcb41f7b9acb37986025fce3719dbb7189a7333e0ee79f3a3a7f1c
103,121,606,4,1,short,621,103,3,post_SC,3762,4062,3762,,c21b23a7ed5d5d97430bc3a6b2a8815dd59b573005ab497136c6e0859a823414
103,121,606,4,1,short,622,103,4,pre_GO,4200,4500,4500,,49432baf3cffe2d4a5c233ecd7d41afde44b9118ae51c51ee1dcdc45ee381aa5
103,121,606,4,1,short,623,103,5,post_GO,4500,4800,4500,,776ae17039dc1c85d1626d63131d50d7d4d787bb921e60ba8a32589d30ec57bd
104,125,86,4,0,short,624,104,0,pre_TC,2585,2885,2885,,9b5defe54f8cbfc729d3100332d582184dfa15e3bcea8fbacdc66606ea3cb234
104,125,86,4,0,short,625,104,1,post_TC,2885,3185,2885,,8c19c8d1bc2f8123155a75546b411f631a34f43fba8dc0996f270cc95af0be7c
104,125,86,4,0,short,626,104,2,pre_SC,3463,3763,3763,,c375c2d93e4e54a319292866b276e3d08964f6eceae8c9caba7065d4df706a5d
104,125,86,4,0,short,627,104,3,post_SC,3763,4063,3763,,176f8f3f2a43968eb24ed8fb1e9b1d2398cb31ab6c89a34c49872b9bb16920ae
104,125,86,4,0,short,628,104,4,pre_GO,4200,4500,4500,,e8a8196238de90fd114a8d54de5d95802d49ebde24c8babda052fd4bc9207fdc
104,125,86,4,0,short,629,104,5,post_GO,4500,4800,4500,,1a4542c4e32b64dc4711899b67efebb4ff51d6d8993dfce592138ae8979d8293
105,110,242,4,0,short,630,105,0,pre_TC,2579,2879,2879,,b9dde0814340297b5f252d2b47092a25794f73ffc9789b45dcec1586bc96fb8f
105,110,242,4,0,short,631,105,1,post_TC,2879,3179,2879,,4d17114885b40e2cdc33b3e4c160edcac9e80919cb2ae86186cd48e3a12c67c7
105,110,242,4,0,short,632,105,2,pre_SC,3462,3762,3762,,d82071360435734a7d2c470fe5256681fd75b29437508c1ccc98db6269877ddc
105,110,242,4,0,short,633,105,3,post_SC,3762,4062,3762,,ac0c0813ce4809153a03bfc459eae1d9af73eb9f83738e9f0c9615ffaaa900c1
105,110,242,4,0,short,634,105,4,pre_GO,4200,4500,4500,,a2a4dfbe3d270b8ffad0bff02dcfc6840b0e218930f643bfd558dbc076c4e36b
105,110,242,4,0,short,635,105,5,post_GO,4500,4800,4500,,98f0b72607d1a5390b6f4ad2737eb6ca99b2bb0e2b37aee12228320098438ca9
106,115,248,4,1,short,636,106,0,pre_TC,2575,2875,2875,,bfddfef83d2a3af42c6a74b5ae2fb91736f11f0d0b8f519aac87e7e7e9c7e01b
106,115,248,4,1,short,637,106,1,post_TC,2875,3175,2875,,122a2dadc38d46e7a9debcabb78e8afcf64a55d1c3d1d611f96c0bf8a62c1861
106,115,248,4,1,short,638,106,2,pre_SC,3462,3762,3762,,7d0eb90a363237810090038c70d0157c6c5e80e11a460cb2fe3e148b7d5e2fa4
106,115,248,4,1,short,639,106,3,post_SC,3762,4062,3762,,7e3cabcfe4716402448ad9da44a87ce29cf68f9b59bb7bb0ef24de95532bfce1
106,115,248,4,1,short,640,106,4,pre_GO,4200,4500,4500,,65a13868d4e97291c7ddd000cd3404042dbe4f5e3c1cb5f4ed887598d3438eed
106,115,248,4,1,short,641,106,5,post_GO,4500,4800,4500,,144850191b64d2c8a2ec255e8078d69c9ecea5abe934479b04be0e5b6e93a373
107,103,89,4,4,short,642,107,0,pre_TC,2567,2867,2867,,1855815cf756915abf8437a43b068291f40b605fcbebda895d3af25d866a769c
107,103,89,4,4,short,643,107,1,post_TC,2867,3167,2867,,1a3c04eb59933296430d6d73e05bddfbf1a4d1bae18a3afd5870c90fa73265e5
107,103,89,4,4,short,644,107,2,pre_SC,3455,3755,3755,,6ddfaf99ec69a709b5266d6d7d8f121e36502b8b23f7d27b944e795baaef7dca
107,103,89,4,4,short,645,107,3,post_SC,3755,4055,3755,,219a00ed452a331a8697eb1b39ad8598a725169eb54a0bcc6fb8fb24cade429e
107,103,89,4,4,short,646,107,4,pre_GO,4200,4500,4500,,0f37c5b8af673c9ab12107046fdb464200996777ed143ac6c3d06ecc4829a496
107,103,89,4,4,short,647,107,5,post_GO,4500,4800,4500,,5fe4f9357db5e8ed4489a9aa7489c9a69059f4bafab43ba074ce7d368fecd913
108,133,691,4,4,short,648,108,0,pre_TC,2576,2876,2876,,6619b8d8a0207a3ec3425dc6b5cccabaf62e86aeb3bbc2d65315d0eb982f6825
108,133,691,4,4,short,649,108,1,post_TC,2876,3176,2876,,e44b75cf80e2be92098e137c3f10e8cc384ab8d07da2b0520583edd87b9400fd
108,133,691,4,4,short,650,108,2,pre_SC,3463,3763,3763,,6bb2a4f73b0905e24c07745efbee683c4ee695da6aad4251028ee8f73fbf9b15
108,133,691,4,4,short,651,108,3,post_SC,3763,4063,3763,,63f6de9c6afe29cfca018cdcd32164c6896e592c204caf7fa4618b23af1ece6f
108,133,691,4,4,short,652,108,4,pre_GO,4200,4500,4500,,e95f9ec0cd5c0cacbecfb830e2e0b0fc66ab6323a85567d6ca03819ad5777229
108,133,691,4,4,short,653,108,5,post_GO,4500,4800,4500,,0c87c150e9d8cf1c8d608ed786ab10c96a7ac65ef1784a669bddbfeee6c39e0c
109,102,94,4,3,short,654,109,0,pre_TC,2581,2881,2881,,a69d8976bd3a70ea2743ffd98be37d6c83cf987a7306c3777c15899b35173c78
109,102,94,4,3,short,655,109,1,post_TC,2881,3181,2881,,4416ba7cc5d5339cbe02b82c72981a23ff3920cc50c033f22f9b66245119af83
109,102,94,4,3,short,656,109,2,pre_SC,3460,3760,3760,,8375134ed1e6f976d976467ebf9caf1dbdc27403eb20abae62287e948c8319f2
109,102,94,4,3,short,657,109,3,post_SC,3760,4060,3760,,b075286e448b41591cf9a08c799a3ed0c9dece2d0f7176842e12200e8408b1f2
109,102,94,4,3,short,658,109,4,pre_GO,4200,4500,4500,,7b062404917d9c6a06e3079f49b286208596522a6ae6feafb2fab3a02fddb552
109,102,94,4,3,short,659,109,5,post_GO,4500,4800,4500,,17e85d520b3c5dccbe7ecdcb38ae34c89507800e35c36b5c6fcc9f02baad086f
110,119,17,4,0,short,660,110,0,pre_TC,2582,2882,2882,,215f1047d3d14fd2521c81302c86f871d8c578a750519e8d362d169403582121
110,119,17,4,0,short,661,110,1,post_TC,2882,3182,2882,,c4f87448a7938b79b3666769f1bfbb28db94f4909d7e9ce5b4ab15ccfac1f1bd
110,119,17,4,0,short,662,110,2,pre_SC,3463,3763,3763,,adb19787bca9a9f3dd92716bdd683f16c49d1604e2f586a540c1d91e25b7c92b
110,119,17,4,0,short,663,110,3,post_SC,3763,4063,3763,,53ca6eae49027da7f9f0a3ee6d4af0efca8cdc578db02986fba703b66e4fa5c8
110,119,17,4,0,short,664,110,4,pre_GO,4200,4500,4500,,5a87caef8a3d5dc658c687683342aea64d6d53ca9a8f5469698360d60649859d
110,119,17,4,0,short,665,110,5,post_GO,4500,4800,4500,,bedc1ef9598baa3251e390c26b6dcd9c590dd6e1e8ad835f1d24994074de15e7
111,105,109,4,4,short,666,111,0,pre_TC,2584,2884,2884,,b30643a20a01f6973f3bafa13d26f0897f94a603dc5485cf3cf8738d6f6a1bce
111,105,109,4,4,short,667,111,1,post_TC,2884,3184,2884,,a345d6ade4d65118be83a06542a03813eb7ac4a23eb2889353560b0c3661b8e7
111,105,109,4,4,short,668,111,2,pre_SC,3463,3763,3763,,07ba0fcbceb57b730233f4f8d1735c27520bb34bd79fa308599e61383608c561
111,105,109,4,4,short,669,111,3,post_SC,3763,4063,3763,,094fa72795c8697d0dcbbde16b76368ced62272ec26cb03b4897c5fa934c0979
111,105,109,4,4,short,670,111,4,pre_GO,4200,4500,4500,,a46405cba80189b47d3511fe1c4e61938067c2b1592e132b1a27b4f8bff78b52
111,105,109,4,4,short,671,111,5,post_GO,4500,4800,4500,,a304e6d6490fe4d3724f61313832d28e3963abc1aab113f135a5af18cfb21c54
112,127,695,4,3,short,672,112,0,pre_TC,2584,2884,2884,,8dd120129ac09f17da009c5f2e0a4f45e27a699193e6c3621a143f997db4ad0a
112,127,695,4,3,short,673,112,1,post_TC,2884,3184,2884,,9da3a608958a2e8e72a2be0fa5b05df4ba7a48bf580425c33eb1732f30223cba
112,127,695,4,3,short,674,112,2,pre_SC,3462,3762,3762,,870c288b7b8777b18af0ce09a5de0fd5b242107446cff671dea104f72c24a903
112,127,695,4,3,short,675,112,3,post_SC,3762,4062,3762,,504eeaa3d31704827c78200d519317d513e3b26976a902943da8445fa27da67d
112,127,695,4,3,short,676,112,4,pre_GO,4200,4500,4500,,638a68201d1fd3c440408a3b216557897fbf777b24815771a157558691ac0bfc
112,127,695,4,3,short,677,112,5,post_GO,4500,4800,4500,,d0ef08f217efa1df80e4bac6bc8004693238a27d705a1d3bafd2a6110e6954bf
113,134,116,4,2,short,678,113,0,pre_TC,2584,2884,2884,,40019047157b2e14bb5561c6ba7f9e132666331c25cbedcf1d4d0c09c98d2d4b
113,134,116,4,2,short,679,113,1,post_TC,2884,3184,2884,,9d16c8aa9305f0e3ebd19926f20a3f5d00d2a394b8dc72b6a67970d06ca2da98
113,134,116,4,2,short,680,113,2,pre_SC,3463,3763,3763,,89820c1dd717ba5d65dd3e8384be38c2ffccfd851e885472622b440784f65a85
113,134,116,4,2,short,681,113,3,post_SC,3763,4063,3763,,41b8df43e896da36fc4539c60bc524aa35161672d8af407131d7923c7439d03d
113,134,116,4,2,short,682,113,4,pre_GO,4200,4500,4500,,d7d7c580a4b353688ba1963e5d2729906c87dbdb88b85d65b92597e394bc0bf0
113,134,116,4,2,short,683,113,5,post_GO,4500,4800,4500,,a480af435087bc4993e1b899aa4494a2bd10d2acae033b5dd54c4ed31effdbfd
114,116,361,4,1,short,684,114,0,pre_TC,2584,2884,2884,,ca31683fdf3f84d857979718b81e7bc42b7095aac57c82047e0dd74968b048a6
114,116,361,4,1,short,685,114,1,post_TC,2884,3184,2884,,456997f102842c9ca0c644a60c77d86071d58be5a8a1694e18b983adeed1de92
114,116,361,4,1,short,686,114,2,pre_SC,3463,3763,3763,,fc0a5ad3935c4ef14b3d2dc890a2bc70fabdb576099a72c8b8ae85d462bd59d6
114,116,361,4,1,short,687,114,3,post_SC,3763,4063,3763,,95aabc0fff780c0947b82386a664872eabcb51b897eab761870f24e7d9fee2bf
114,116,361,4,1,short,688,114,4,pre_GO,4200,4500,4500,,0ff8295f59890bd5c0d59ba582cdb8f19a25c41e340be7a160c354e1ca43a64a
114,116,361,4,1,short,689,114,5,post_GO,4500,4800,4500,,5dadfa380042fbe0560ba292cc17b06aa7928b2e093e4e0a5380e485f8b964fc
115,111,283,4,3,short,690,115,0,pre_TC,2584,2884,2884,,29abb4284c714f2b0d65f0894682c4ac061e910465653ce4c09ed4e9b0f06539
115,111,283,4,3,short,691,115,1,post_TC,2884,3184,2884,,57a0d1cd02d8c935f16526e2ec986235b855138b6b17a87c6a3e76a3bec0d84c
115,111,283,4,3,short,692,115,2,pre_SC,3463,3763,3763,,669e24dfe9a4d93b7b332c9c7d4bfce0dcfba029e6297d463a0c87ab039d91b6
115,111,283,4,3,short,693,115,3,post_SC,3763,4063,3763,,41e34f477773501ac815ea027b44aa7ec913d330c48966c80fa18961aaed2540
115,111,283,4,3,short,694,115,4,pre_GO,4200,4500,4500,,8fd97683c5ce2e8c5817febaeeabc1830fc56aeb27f68d5fc7c2ed4c6ec06650
115,111,283,4,3,short,695,115,5,post_GO,4500,4800,4500,,ac439c98dbc73624ec35537f153c8c27b5e1ff26d0a13a90cc7c603e60dd76f8
116,123,511,4,2,short,696,116,0,pre_TC,2583,2883,2883,,feedfe2ddbedd3acb34a77aefe2125ff8be2e5a5a8f3cfab12b197eb0f48ff94
116,123,511,4,2,short,697,116,1,post_TC,2883,3183,2883,,790156e540a7858b51b891741d2bb32c2f1180433f43e8c5600fe7d15f601486
116,123,511,4,2,short,698,116,2,pre_SC,3462,3762,3762,,8596833214eef2e0528c5382b2a0a06f9b60790b77483e60408d547f218f2ef1
116,123,511,4,2,short,699,116,3,post_SC,3762,4062,3762,,c4f75da39d312b09998d7211029f505fb3c8371b61f68f791f1a47786b8ff32b
116,123,511,4,2,short,700,116,4,pre_GO,4200,4500,4500,,b5e928c5ee84b9160dd60542645c692a54806fc5de541019e3e3b84c4e67237c
116,123,511,4,2,short,701,116,5,post_GO,4500,4800,4500,,d8c7a8343522b4a304290812acfeb287aef590e598cfaa409e75dcbf4aba48e4
117,120,206,4,4,short,702,117,0,pre_TC,2584,2884,2884,,face0688b84cd215d96e5cde328dd18a6e172f54621bfcdffda6e59cb81e4740
117,120,206,4,4,short,703,117,1,post_TC,2884,3184,2884,,e26c38cbf7408cc0e77f5e988bd53d40d79df4345067645980b557fbcba0de8f
117,120,206,4,4,short,704,117,2,pre_SC,3463,3763,3763,,8f490b86bc8c2cc9d577480cbb5b55ed8e4a84980eaee6f66bd7be2c28a3bcf8
117,120,206,4,4,short,705,117,3,post_SC,3763,4063,3763,,a459bb9eba20abdea91969542f5fd29dcabe68a31269453042a13f32ebb5a3ed
117,120,206,4,4,short,706,117,4,pre_GO,4200,4500,4500,,f6e2c25ae2e0df7d2c37f209ac1334ece55b58c18d295776294b4b405acc9440
117,120,206,4,4,short,707,117,5,post_GO,4500,4800,4500,,e095fa87040d7a331ddf3ccb1db235a4b8070cbcb972e520ac3a3700ae03afb1
118,117,520,4,2,short,708,118,0,pre_TC,2584,2884,2884,,0dfe6657384cf71d050adc41b6590cb560c55697c24a55305516b78d60abad41
118,117,520,4,2,short,709,118,1,post_TC,2884,3184,2884,,bf858cc64503552838c9dacb4aee5407a4f0fdb10e4b2af964b6ce4ba3c0b075
118,117,520,4,2,short,710,118,2,pre_SC,3463,3763,3763,,0b21f11c889fbaff8c6ccfa489b09dd1a8ce31e3b8d66696a70975abefff1598
118,117,520,4,2,short,711,118,3,post_SC,3763,4063,3763,,863cb9e781c71ecdba3865beff3956fb7275fa5e82b6bf6adda8dde055640e07
118,117,520,4,2,short,712,118,4,pre_GO,4200,4500,4500,,12d27f177f9cb8ecb2877af8c7a76247307fa06c55af74d87f4785055c0f8678
118,117,520,4,2,short,713,118,5,post_GO,4500,4800,4500,,1fd9f12e44870f086a53a062231d0801f981f7e18efde19616e4c22183cb3ace
119,124,119,4,0,short,714,119,0,pre_TC,2585,2885,2885,,92c1e883256d8e2e663d34e40cb77fe81a1f2eaab525bbfb961d67d2dc1d3798
119,124,119,4,0,short,715,119,1,post_TC,2885,3185,2885,,1e7becf0a6a59f3cc743319785bb7af5bf89462eae1d81d559ae193d56fbcda3
119,124,119,4,0,short,716,119,2,pre_SC,3463,3763,3763,,4e6215e28fe768a144c4d1e526a7166b1ab9c124e3bbc4855eb24400b438647c
119,124,119,4,0,short,717,119,3,post_SC,3763,4063,3763,,c21b4e6f898c2754b8f0648f7dfc3566e210ae1efe85c1094bf51ab68e75a381
119,124,119,4,0,short,718,119,4,pre_GO,4200,4500,4500,,ac2e96bf1a38d3cd75d1a84f0780470e7ccfedc0ccbf57db95b69e255c2ebb8e
119,124,119,4,0,short,719,119,5,post_GO,4500,4800,4500,,7c6d3f430198c25608f16a9d314d27e5075b7699dba4569ecfff11c00857f891
120,112,85,4,0,short,720,120,0,pre_TC,2584,2884,2884,,68badb2ee7d4331cbcd6c101b35dd0d7d3a0c50ef5f78b63ae3adc8ef0863847
120,112,85,4,0,short,721,120,1,post_TC,2884,3184,2884,,1a64fdd406bdbe5bdd0fc191abe5e004f82e6524b0c4ac800f1f85dbad4a5e75
120,112,85,4,0,short,722,120,2,pre_SC,3463,3763,3763,,1f9215bbd48e9b4b34cb05db8bc4c4a508d5a58c70bcc1e9c4d74c0216033824
