recording,outer_fold,family,max_absolute_difference,rms_difference
monkeyT_session-y070215005-10_lfp-2,4,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-1,0,ar,7.334968479209272e-08,1.482768054945957e-08
monkeyT_session-y070215011-16_lfp-1,0,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-1,1,ar,4.559841546307366e-08,1.0142815149219729e-08
monkeyT_session-y070215011-16_lfp-1,1,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-1,2,ar,5.797120637772001e-08,1.1883670403997502e-08
monkeyT_session-y070215011-16_lfp-1,2,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-1,3,ar,5.590672504324559e-08,9.565496994554792e-09
monkeyT_session-y070215011-16_lfp-1,3,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-1,4,ar,8.371146400387329e-08,1.5509624522279245e-08
monkeyT_session-y070215011-16_lfp-1,4,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-2,0,ar,8.172150184286423e-08,1.6434534474850636e-08
monkeyT_session-y070215011-16_lfp-2,0,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-2,1,ar,1.4947509157942768e-08,2.976549730688715e-09
monkeyT_session-y070215011-16_lfp-2,1,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-2,2,ar,6.64065576051363e-08,1.30842573615544e-08
monkeyT_session-y070215011-16_lfp-2,2,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-2,3,ar,4.714271001810032e-08,1.025203294383417e-08
monkeyT_session-y070215011-16_lfp-2,3,embedding,0.0,0.0
monkeyT_session-y070215011-16_lfp-2,4,ar,8.163720541351678e-08,1.6780275029492324e-08
monkeyT_session-y070215011-16_lfp-2,4,embedding,0.0,0.0
monkeyT_session-y070228001-5_lfp-8,0,ar,1.3638488608976908e-07,3.185271263309657e-08
monkeyT_session-y070228001-5_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070228001-5_lfp-8,1,ar,8.74300443092055e-09,1.901634967607916e-09
monkeyT_session-y070228001-5_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070228001-5_lfp-8,2,ar,1.8907452936352351e-07,3.3802608924987615e-08
monkeyT_session-y070228001-5_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070228001-5_lfp-8,3,ar,3.8413209940116235e-08,7.73457527120175e-09
monkeyT_session-y070228001-5_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070228001-5_lfp-8,4,ar,8.578945927999529e-08,1.7124468996718087e-08
monkeyT_session-y070228001-5_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070301002-6_lfp-8,0,ar,7.485243659930774e-08,1.4954830643981074e-08
monkeyT_session-y070301002-6_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070301002-6_lfp-8,1,ar,2.13093222587845e-08,3.9539351766022396e-09
monkeyT_session-y070301002-6_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070301002-6_lfp-8,2,ar,4.6477093583463525e-08,7.567779568917383e-09
monkeyT_session-y070301002-6_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070301002-6_lfp-8,3,ar,6.762627337896583e-08,1.4072924253805199e-08
monkeyT_session-y070301002-6_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070301002-6_lfp-8,4,ar,1.0488328886382875e-07,1.3977787694316208e-08
monkeyT_session-y070301002-6_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070301012-19_lfp-7,0,ar,5.616068851627262e-08,9.72611208801646e-09
monkeyT_session-y070301012-19_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070301012-19_lfp-7,1,ar,8.218292100493907e-08,9.539790494079535e-09
monkeyT_session-y070301012-19_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070301012-19_lfp-7,2,ar,3.391272436188784e-08,4.6189268614507536e-09
monkeyT_session-y070301012-19_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070301012-19_lfp-7,3,ar,2.6993335998837156e-07,4.6838522305839854e-08
monkeyT_session-y070301012-19_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070301012-19_lfp-7,4,ar,4.589367215868546e-08,7.87562509877673e-09
monkeyT_session-y070301012-19_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-5,0,ar,3.812411968360857e-08,6.671044202467785e-09
monkeyT_session-y070306001-5_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-5,1,ar,1.8022881579618684e-07,3.950882479601851e-08
monkeyT_session-y070306001-5_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-5,2,ar,3.4410735611856494e-08,6.370153722589709e-09
monkeyT_session-y070306001-5_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-5,3,ar,8.450354813387562e-08,1.7279584527105522e-08
monkeyT_session-y070306001-5_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-5,4,ar,6.852916244664891e-08,1.2925679728152096e-08
monkeyT_session-y070306001-5_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-7,0,ar,2.494263199248007e-08,5.366954830794955e-09
monkeyT_session-y070306001-5_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-7,1,ar,6.458422068195482e-09,1.3463291306259248e-09
monkeyT_session-y070306001-5_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-7,2,ar,8.8440532303646e-08,1.998425167924957e-08
monkeyT_session-y070306001-5_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-7,3,ar,4.696224344927398e-08,7.503415063426265e-09
monkeyT_session-y070306001-5_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070306001-5_lfp-7,4,ar,2.8452209644574695e-08,6.433301143537901e-09
monkeyT_session-y070306001-5_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-5,0,ar,1.677079482340256e-08,3.2175032608453593e-09
monkeyT_session-y070306006-11_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-5,1,ar,1.886255781105052e-07,3.220139441108017e-08
monkeyT_session-y070306006-11_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-5,2,ar,2.2646862384099326e-08,4.629390066303642e-09
monkeyT_session-y070306006-11_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-5,3,ar,1.084531343316722e-07,1.8319539045525854e-08
monkeyT_session-y070306006-11_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-5,4,ar,4.264375001315941e-08,7.68182275371878e-09
monkeyT_session-y070306006-11_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-7,0,ar,1.5327151908658921e-07,3.0265172339730795e-08
monkeyT_session-y070306006-11_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-7,1,ar,2.7166092011121287e-08,5.730816908153488e-09
monkeyT_session-y070306006-11_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-7,2,ar,8.374220987424118e-08,1.4658519173439712e-08
monkeyT_session-y070306006-11_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-7,3,ar,6.053637696673683e-08,1.1486059574732192e-08
monkeyT_session-y070306006-11_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070306006-11_lfp-7,4,ar,9.328044807063729e-09,1.8137631109961578e-09
monkeyT_session-y070306006-11_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070307002-6_lfp-5,0,ar,2.261641354993349e-07,4.654637761181983e-08
monkeyT_session-y070307002-6_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070307002-6_lfp-5,1,ar,1.0097586273421014e-07,1.497491339401933e-08
monkeyT_session-y070307002-6_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070307002-6_lfp-5,2,ar,1.9160324292151563e-07,3.097165749057518e-08
monkeyT_session-y070307002-6_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070307002-6_lfp-5,3,ar,1.0375908225619462e-07,1.9591286375144975e-08
monkeyT_session-y070307002-6_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070307002-6_lfp-5,4,ar,1.9223829476639354e-07,4.387034250792494e-08
monkeyT_session-y070307002-6_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070307008-13_lfp-5,0,ar,1.6762612273944408e-07,3.488335915057754e-08
monkeyT_session-y070307008-13_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070307008-13_lfp-5,1,ar,6.949109199714826e-08,1.3468405969090999e-08
monkeyT_session-y070307008-13_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070307008-13_lfp-5,2,ar,2.1154299921673225e-07,3.734340142668153e-08
monkeyT_session-y070307008-13_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070307008-13_lfp-5,3,ar,1.809888979423355e-08,3.1660442498856787e-09
monkeyT_session-y070307008-13_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070307008-13_lfp-5,4,ar,5.8422082823761986e-08,1.2126104187132353e-08
monkeyT_session-y070307008-13_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070308002-6_lfp-6,0,ar,1.7802803234455e-07,3.998593868913943e-08
monkeyT_session-y070308002-6_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070308002-6_lfp-6,1,ar,1.4507569262123092e-07,2.4940769735537875e-08
monkeyT_session-y070308002-6_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070308002-6_lfp-6,2,ar,4.081514578873832e-08,8.300325384481641e-09
monkeyT_session-y070308002-6_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070308002-6_lfp-6,3,ar,4.777117774761811e-08,9.085958047202823e-09
monkeyT_session-y070308002-6_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070308002-6_lfp-6,4,ar,1.188855697583811e-07,2.30654700192444e-08
monkeyT_session-y070308002-6_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-7,0,ar,2.115282132526125e-08,2.747744463736346e-09
monkeyT_session-y070312001-5_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-7,1,ar,8.997724374642038e-08,1.6687926014403527e-08
monkeyT_session-y070312001-5_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-7,2,ar,1.651629485005003e-07,2.3006535450038918e-08
monkeyT_session-y070312001-5_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-7,3,ar,6.681482677198258e-08,8.364756757516576e-09
monkeyT_session-y070312001-5_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-7,4,ar,1.2277578936934624e-07,1.851281797510774e-08
monkeyT_session-y070312001-5_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-8,0,ar,1.7306950546736727e-07,2.4907991343001288e-08
monkeyT_session-y070312001-5_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-8,1,ar,4.1084946482351954e-08,8.031772335553371e-09
monkeyT_session-y070312001-5_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-8,2,ar,4.6667369789279295e-08,1.0736652110705251e-08
monkeyT_session-y070312001-5_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-8,3,ar,1.0861646808845663e-07,2.167692506270142e-08
monkeyT_session-y070312001-5_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070312001-5_lfp-8,4,ar,6.132290951725225e-08,8.55453572049409e-09
monkeyT_session-y070312001-5_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-5,0,ar,2.1789897700096907e-08,4.268396632799307e-09
monkeyT_session-y070314001-8_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-5,1,ar,2.1504845057582385e-08,4.744446499452e-09
monkeyT_session-y070314001-8_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-5,2,ar,9.780202436430281e-08,1.940988264485785e-08
monkeyT_session-y070314001-8_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-5,3,ar,1.0071500237171082e-07,2.190596818820501e-08
monkeyT_session-y070314001-8_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-5,4,ar,4.912808026781264e-08,1.0625370940992509e-08
monkeyT_session-y070314001-8_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-7,0,ar,5.8968884526474155e-08,1.070700809945917e-08
monkeyT_session-y070314001-8_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-7,1,ar,1.8527711923731942e-07,3.730096613908763e-08
monkeyT_session-y070314001-8_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-7,2,ar,1.1750966017647427e-07,1.8224733466746915e-08
monkeyT_session-y070314001-8_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-7,3,ar,4.7239539692207726e-08,9.711407285146243e-09
monkeyT_session-y070314001-8_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070314001-8_lfp-7,4,ar,1.6517526394582184e-07,2.8891799088978744e-08
monkeyT_session-y070314001-8_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-5,0,ar,3.605613165609707e-08,6.4256587920697355e-09
monkeyT_session-y070315003-8_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-5,1,ar,2.2636843586377542e-08,4.16693987089966e-09
monkeyT_session-y070315003-8_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-5,2,ar,8.381387881466326e-08,1.7383113802844225e-08
monkeyT_session-y070315003-8_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-5,3,ar,9.184712715143602e-08,1.9914889185756682e-08
monkeyT_session-y070315003-8_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-5,4,ar,1.543642550393652e-07,2.7407610589867548e-08
monkeyT_session-y070315003-8_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-6,0,ar,1.3698192751442333e-07,2.568301087144679e-08
monkeyT_session-y070315003-8_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-6,1,ar,6.978894955141611e-08,1.2501522030775796e-08
monkeyT_session-y070315003-8_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-6,2,ar,4.532817880591178e-08,9.106781943443094e-09
monkeyT_session-y070315003-8_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-6,3,ar,1.0100766612572767e-07,1.8230305308922656e-08
monkeyT_session-y070315003-8_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-6,4,ar,5.324337437080792e-08,1.0657224495243086e-08
monkeyT_session-y070315003-8_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-8,0,ar,6.421670496390124e-08,1.3411007797066789e-08
monkeyT_session-y070315003-8_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-8,1,ar,6.545423586313648e-08,1.0736984792680695e-08
monkeyT_session-y070315003-8_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-8,2,ar,1.3431361004949188e-07,2.5425894048777218e-08
monkeyT_session-y070315003-8_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-8,3,ar,6.12165938394197e-08,1.3931262102762583e-08
monkeyT_session-y070315003-8_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070315003-8_lfp-8,4,ar,6.183997604681905e-08,1.2714733603009681e-08
monkeyT_session-y070315003-8_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-5,0,ar,3.7758855476761194e-08,7.616525063240648e-09
monkeyT_session-y070315009-14_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-5,1,ar,2.4564494574769516e-07,3.917491666633118e-08
monkeyT_session-y070315009-14_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-5,2,ar,6.028924284942139e-08,1.2852323222791476e-08
monkeyT_session-y070315009-14_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-5,3,ar,1.4489672833767992e-07,3.028882297506041e-08
monkeyT_session-y070315009-14_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-5,4,ar,5.213726550821031e-08,1.127835657833684e-08
monkeyT_session-y070315009-14_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-6,0,ar,1.9795543767272931e-07,3.826965523055051e-08
monkeyT_session-y070315009-14_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-6,1,ar,3.290025329293544e-08,7.100926789046223e-09
monkeyT_session-y070315009-14_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-6,2,ar,4.5329871148466934e-08,8.192018629422883e-09
monkeyT_session-y070315009-14_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-6,3,ar,8.966320520591414e-08,1.5616292637680472e-08
monkeyT_session-y070315009-14_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-6,4,ar,1.7232010270963605e-07,3.50952274727506e-08
monkeyT_session-y070315009-14_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-7,0,ar,6.026935715357533e-08,1.2271640337390051e-08
monkeyT_session-y070315009-14_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-7,1,ar,8.387433658404216e-08,1.4238480397018524e-08
monkeyT_session-y070315009-14_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-7,2,ar,2.2583573370030773e-07,4.1703006023939164e-08
monkeyT_session-y070315009-14_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-7,3,ar,7.50146878631102e-09,1.4253957449321605e-09
monkeyT_session-y070315009-14_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070315009-14_lfp-7,4,ar,3.135126622373641e-08,6.6731818296974454e-09
monkeyT_session-y070315009-14_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-7,0,ar,1.765853423416606e-08,3.6109356914112967e-09
monkeyT_session-y070316001-4_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-7,1,ar,5.100078893238583e-08,1.1752508261439966e-08
monkeyT_session-y070316001-4_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-7,2,ar,1.3696256121110322e-07,2.4597244045790912e-08
monkeyT_session-y070316001-4_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-7,3,ar,3.176565731462244e-08,6.735428648554614e-09
monkeyT_session-y070316001-4_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-7,4,ar,6.013962469924965e-08,1.1663165105817534e-08
monkeyT_session-y070316001-4_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-8,0,ar,4.474474833072897e-08,8.509242782554364e-09
monkeyT_session-y070316001-4_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-8,1,ar,1.0233559109688352e-07,2.0125701067008004e-08
monkeyT_session-y070316001-4_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-8,2,ar,5.96375330611269e-08,1.0745068433307546e-08
monkeyT_session-y070316001-4_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-8,3,ar,2.3820922492390553e-07,4.6862958960954915e-08
monkeyT_session-y070316001-4_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070316001-4_lfp-8,4,ar,1.0667314237787278e-07,1.8505928600031162e-08
monkeyT_session-y070316001-4_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-7,0,ar,1.8880420409386756e-08,3.832796935787405e-09
monkeyT_session-y070316006-8_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-7,1,ar,1.7306686350064375e-07,3.26690026227791e-08
monkeyT_session-y070316006-8_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-7,2,ar,3.9907436237399986e-07,4.395087841434462e-08
monkeyT_session-y070316006-8_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-7,3,ar,1.852348951709537e-07,3.4341284281951084e-08
monkeyT_session-y070316006-8_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-7,4,ar,4.0136357917991763e-08,8.673008716332033e-09
monkeyT_session-y070316006-8_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-8,0,ar,5.95296617133677e-08,8.516919132185254e-09
monkeyT_session-y070316006-8_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-8,1,ar,3.6094081114288867e-08,4.305721032959701e-09
monkeyT_session-y070316006-8_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-8,2,ar,2.2392857198020016e-08,4.5630121413891845e-09
monkeyT_session-y070316006-8_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-8,3,ar,6.66562700613613e-08,1.5034177752151616e-08
monkeyT_session-y070316006-8_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070316006-8_lfp-8,4,ar,2.1254421772522354e-07,4.095535920067688e-08
monkeyT_session-y070316006-8_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-7,0,ar,1.8720536762835633e-08,3.846769874888676e-09
monkeyT_session-y070316009-12_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-7,1,ar,6.135634511941247e-08,1.1355478861412028e-08
monkeyT_session-y070316009-12_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-7,2,ar,1.7986374266755825e-07,3.7622795982028336e-08
monkeyT_session-y070316009-12_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-7,3,ar,1.0877633699286687e-07,2.0368200178715288e-08
monkeyT_session-y070316009-12_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-7,4,ar,1.3456775972459263e-07,2.365856598729436e-08
monkeyT_session-y070316009-12_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-8,0,ar,8.67626870915952e-08,1.2461427514649786e-08
monkeyT_session-y070316009-12_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-8,1,ar,1.782575510025355e-08,3.376735540848464e-09
monkeyT_session-y070316009-12_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-8,2,ar,4.217683131999689e-08,6.61288676023645e-09
monkeyT_session-y070316009-12_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-8,3,ar,8.466397789785862e-08,1.7915073570941786e-08
monkeyT_session-y070316009-12_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070316009-12_lfp-8,4,ar,8.12280825920669e-08,1.1050018717785254e-08
monkeyT_session-y070316009-12_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-5,0,ar,8.359197291296899e-08,1.5097731827555426e-08
monkeyT_session-y070412010-15_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-5,1,ar,7.548897448952192e-08,1.3432992380249044e-08
monkeyT_session-y070412010-15_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-5,2,ar,1.561944421907182e-07,3.1034645351552345e-08
monkeyT_session-y070412010-15_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-5,3,ar,8.934754883199074e-08,1.923840777127523e-08
monkeyT_session-y070412010-15_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-5,4,ar,2.1884086973621673e-07,4.0441731558310514e-08
monkeyT_session-y070412010-15_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-6,0,ar,1.9486346571374337e-07,3.6975741084230835e-08
monkeyT_session-y070412010-15_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-6,1,ar,5.676556934816439e-08,8.14484361425873e-09
monkeyT_session-y070412010-15_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-6,2,ar,5.653620484418506e-08,1.094572662070651e-08
monkeyT_session-y070412010-15_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-6,3,ar,5.303845475480981e-08,5.382410834220858e-09
monkeyT_session-y070412010-15_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-6,4,ar,3.199291310346242e-08,5.295988498428856e-09
monkeyT_session-y070412010-15_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-7,0,ar,5.17116713091674e-08,8.825870903292057e-09
monkeyT_session-y070412010-15_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-7,1,ar,1.5852151877336455e-07,3.157644939302457e-08
monkeyT_session-y070412010-15_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-7,2,ar,1.2407652708631804e-07,2.5445510421743473e-08
monkeyT_session-y070412010-15_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-7,3,ar,1.334491415985132e-07,2.287308244497871e-08
monkeyT_session-y070412010-15_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-7,4,ar,1.808516737885832e-08,3.5453421318359504e-09
monkeyT_session-y070412010-15_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-8,0,ar,1.4210082669948755e-07,2.2498989866607444e-08
monkeyT_session-y070412010-15_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-8,1,ar,1.6196514917476068e-07,2.9636882630125688e-08
monkeyT_session-y070412010-15_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-8,2,ar,1.004158324916524e-07,2.2556967887031214e-08
monkeyT_session-y070412010-15_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-8,3,ar,1.45839070554688e-08,3.338376229878358e-09
monkeyT_session-y070412010-15_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070412010-15_lfp-8,4,ar,2.9346522006370394e-08,4.766725263464994e-09
monkeyT_session-y070412010-15_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070413002-8_lfp-6,0,ar,1.911640899661957e-08,4.069743338901623e-09
monkeyT_session-y070413002-8_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070413002-8_lfp-6,1,ar,1.1920979621417738e-07,2.1087412179843122e-08
monkeyT_session-y070413002-8_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070413002-8_lfp-6,2,ar,4.5442710708536865e-08,7.705296082975717e-09
monkeyT_session-y070413002-8_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070413002-8_lfp-6,3,ar,1.9489808269948072e-07,3.2999041386350726e-08
monkeyT_session-y070413002-8_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070413002-8_lfp-6,4,ar,3.039460822905262e-08,5.177083836196239e-09
monkeyT_session-y070413002-8_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-5,0,ar,2.907411613046508e-08,7.156181971909445e-09
monkeyT_session-y070413009-13_lfp-5,0,embedding,0.0,0.0
